epoch,train_loss,val_loss,val_roc_auc_score
1,1.3286084699448042,0.48688119649887085,0.8458553593521538
2,1.2618039787044013,0.4066183567047119,0.8585148527224784
3,1.3134670356909435,0.4275566041469574,0.8538284657393869
4,1.2336649042893186,0.44820114970207214,0.8625763881078244
5,1.214127423434422,0.38598406314849854,0.8659818293155376
6,1.2074659512417527,0.4054112136363983,0.8663692373061398
7,1.2320118475691113,0.4311849772930145,0.8637698546595184
8,1.242403453108908,0.4432106912136078,0.8601457153925942
9,1.202139592718804,0.4258539378643036,0.8597208163061273
10,1.1889731970783395,0.4294823110103607,0.860333170871918
11,1.1715058960677107,0.4170127213001251,0.8585211012384558
12,1.2334642022048834,0.4394267499446869,0.8617453354828228
13,1.19763596510065,0.40586692094802856,0.8517039703070521
14,1.207268779305206,0.39497628808021545,0.8613516789762432
15,1.1348495960692335,0.3965485394001007,0.8597520588860146
16,1.137899853945692,0.4364921748638153,0.8526787387995352
